"","rated","turns","victory_status","winner","white_id","white_rating","black_id","black_rating","opening_name"
"5368","FALSE",54,"mate","black","burks",1016,"albertocdj",1766,"Queen's Pawn Game"
"5374","FALSE",40,"mate","black","burks",1016,"lance5500",2621,"Van Geet Opening"
"5375","FALSE",48,"mate","black","burks",1016,"lance5500",2621,"Torre Attack"
"5386","TRUE",51,"resign","white","vasculartapestry",1467,"kryptik",1530,"London System"
"5394","TRUE",96,"draw","draw","kryptik",1530,"vasculartapestry",1543,"Englund Gambit"
"5395","TRUE",60,"resign","black","vasculartapestry",1543,"kryptik",1518,"Van't Kruijs Opening"
"5405","TRUE",136,"outoftime","black","tanganika",1401,"artem555",1618,"Van't Kruijs Opening"
"5406","TRUE",74,"resign","black","artem555",1632,"cemki22",1533,"Three Knights Opening"
"5407","TRUE",45,"draw","draw","cemki22",1530,"artem555",1635,"Caro-Kann Defense"
"5408","TRUE",50,"resign","black","artem555",1654,"personalidad",1368,"King's Pawn Game"
"5411","TRUE",108,"resign","black","agustin1974",1539,"artem555",1632,"Philidor Defense"
"5414","TRUE",55,"resign","white","artem555",1594,"justello99",1608,"Queen's Gambit Declined"
"5419","TRUE",36,"resign","black","josip111",1523,"artem555",1571,"Caro-Kann Defense"
"5420","TRUE",10,"resign","black","del157",1248,"artem555",1568,"Queen's Pawn Game"
"5425","FALSE",29,"outoftime","white","lance5500",2621,"artem555",1555,"Caro-Kann Defense"
"5429","TRUE",63,"draw","draw","artem555",1546,"pavan_iitg",1522,"Philidor Defense"
"5431","TRUE",116,"mate","black","hakanclkrs",1562,"artem555",1554,"Philidor Defense"
"5434","TRUE",107,"draw","draw","artem555",1566,"regaguay",1585,"Three Knights Opening"
"5439","TRUE",71,"resign","white","bishopson",2179,"vanraj",2154,"Torre Attack"
"5440","TRUE",66,"resign","black","vanraj",2164,"bishopson",2157,"Caro-Kann Defense"
"5441","TRUE",82,"resign","black","bishopson",2181,"vanraj",2153,"Sicilian Defense"
"5467","FALSE",49,"mate","white","oceanicharvest",1987,"irispseudonym",1548,"Russian Game"
"5471","FALSE",94,"resign","white","irispseudonym",1568,"oceanicharvest",1987,"Old Benoni Defense"
"5472","FALSE",22,"resign","white","irispseudonym",1568,"oceanicharvest",1987,"Queen's Gambit Accepted"
"5473","FALSE",117,"mate","white","oceanicharvest",1987,"irispseudonym",1568,"Philidor Defense"
"5474","FALSE",106,"mate","black","irispseudonym",1568,"oceanicharvest",1987,"Englund Gambit Declined"
"5475","FALSE",21,"mate","white","oceanicharvest",1987,"irispseudonym",1568,"Russian Game"
"5476","FALSE",48,"mate","black","irispseudonym",1568,"oceanicharvest",1987,"Queen's Pawn Game"
"5479","FALSE",27,"resign","black","oceanicharvest",1987,"irispseudonym",1568,"Petrov's Defense"
"5480","FALSE",31,"resign","black","oceanicharvest",1987,"irispseudonym",1560,"Petrov's Defense"
"5481","FALSE",56,"resign","white","irispseudonym",1519,"oceanicharvest",1987,"Queen's Pawn Game"
"5510","TRUE",57,"mate","white","country47it",1751,"thehutchtouch",1805,"Sicilian Defense"
"5512","TRUE",104,"draw","draw","thehutchtouch",1813,"2700172",1850,"Dutch Defense"
"5523","TRUE",63,"resign","black","thehutchtouch",1868,"a_th-19",1874,"Queen's Pawn Game"
"5525","TRUE",106,"outoftime","black","shamliq",1912,"thehutchtouch",1867,"Slav Defense"
"5561","TRUE",51,"resign","black","flamemaster51",1461,"kvs",1567,"Philidor Defense"
"5563","TRUE",78,"resign","black","flamemaster51",1477,"mudasir",1297,"Old Indian Defense"
"5564","TRUE",70,"resign","black","mudasir",1303,"flamemaster51",1471,"Sicilian Defense"
"5565","TRUE",33,"resign","white","flamemaster51",1464,"mudasir",1310,"Sicilian Defense"
"5567","TRUE",40,"resign","white","jlb78",1385,"flamemaster51",1470,"Sicilian Defense"
"5569","TRUE",118,"resign","white","leks86",1453,"flamemaster51",1482,"Zukertort Opening"
"5573","TRUE",79,"resign","white","flamemaster51",1466,"fandmlancaster2",1358,"Italian Game"
"5575","TRUE",66,"resign","black","thesnare",1380,"flamemaster51",1457,"Sicilian Defense"
"5585","TRUE",56,"resign","black","ti033ma",1533,"riverroad",1511,"French Defense"
"5586","TRUE",42,"resign","black","riverroad",1522,"ti033ma",1523,"Queen's Pawn Game"
"5587","TRUE",24,"resign","black","ti033ma",1534,"riverroad",1510,"French Defense"
"5656","TRUE",17,"mate","white","chuckrh",1645,"stevepb",1334,"Zukertort Opening"
"5657","TRUE",38,"mate","black","stevepb",1386,"chuckrh",1640,"Bird Opening"
"5658","TRUE",19,"mate","white","chuckrh",1634,"stevepb",1500,"Zukertort Opening"
"5673","TRUE",126,"resign","black","sam540",1437,"serg0901",1370,"Philidor Defense"
"5675","TRUE",26,"resign","black","alex28195",1427,"sam540",1389,"Ruy Lopez"
"5676","TRUE",114,"draw","draw","sam540",1383,"alex28195",1428,"Vienna Game"
"5677","TRUE",17,"mate","white","alex28195",1417,"sam540",1435,"Ruy Lopez"
"5704","TRUE",32,"resign","white","mate96",1963,"jdbarger",1866,"French Defense"
"5707","TRUE",87,"resign","white","jdbarger",1859,"sam7neeee",1946,"Polish Defense"
"5712","TRUE",92,"resign","black","xerxes123",1877,"jdbarger",1813,"French Defense"
"5713","TRUE",50,"mate","black","jdbarger",1823,"xerxes123",1868,"Queen's Indian Defense"
"5716","FALSE",103,"resign","white","diskotka",2048,"jdbarger",1831,"Semi-Slav Defense"
"5717","FALSE",65,"mate","white","jdbarger",1831,"diskotka",2048,"Modern Defense"
"5718","FALSE",26,"resign","white","diskotka",2048,"jdbarger",1831,"Slav Defense"
"5720","TRUE",90,"resign","black","pankr",1784,"jdbarger",1834,"Queen's Pawn Game"
"5750","TRUE",46,"resign","black","tutubelezza",1478,"eche777",1319,"Philidor Defense"
"5760","FALSE",96,"mate","black","whfo",1267,"eche777",1365,"Philidor Defense"
"5766","TRUE",64,"resign","black","tutubelezza",1372,"eche777",1398,"Philidor Defense"
"5767","TRUE",40,"resign","black","tutubelezza",1382,"eche777",1388,"Philidor Defense"
"5773","FALSE",104,"mate","black","wolfdomination",1500,"youngmoney2299",2048,"Mieses Opening"
"5774","FALSE",11,"mate","white","youngmoney2299",2048,"wolfdomination",1500,"Pirc Defense"
"5776","FALSE",26,"mate","black","wolfdomination",1500,"youngmoney2299",2048,"Indian Game"
"5777","TRUE",73,"draw","draw","darobertson",1647,"trashmaster",1647,"Scandinavian Defense"
"5778","TRUE",120,"mate","black","trashmaster",1677,"darobertson",1635,"Slav Defense"
"5779","TRUE",62,"resign","black","darobertson",1645,"trashmaster",1649,"Caro-Kann Defense"
"5781","TRUE",34,"resign","black","trashmaster",1683,"darobertson",1640,"Sicilian Defense"
"5782","TRUE",70,"resign","black","darobertson",1651,"trashmaster",1650,"Philidor Defense"
"5783","TRUE",39,"resign","white","trashmaster",1661,"darobertson",1661,"English Opening"
"5784","TRUE",18,"draw","draw","trashmaster",1661,"darobertson",1661,"Sicilian Defense"
"5785","TRUE",82,"outoftime","black","darobertson",1673,"trashmaster",1603,"Alekhine Defense"
"5786","TRUE",22,"mate","black","trashmaster",1658,"darobertson",1663,"Slav Defense"
"5802","TRUE",76,"resign","black","darobertson",1735,"thor92",1753,"English Opening"
"5805","TRUE",60,"outoftime","black","darobertson",1744,"thor92",1748,"English Opening"
"5806","TRUE",42,"mate","black","darobertson",1756,"thor92",1737,"English Opening"
"5817","TRUE",21,"resign","white","darobertson",1724,"zeljko54",1770,"English Opening"
"5834","FALSE",44,"resign","black","cv1a",1750,"runcrazex",2270,"Indian Game"
"5835","TRUE",41,"resign","white","runcrazex",2264,"solidity_1",1838,"English Opening"
"5839","TRUE",126,"resign","black","solidity_1",1821,"runcrazex",2221,"Robatsch (Modern) Defense"
"5843","TRUE",62,"mate","black","solidity_1",1807,"runcrazex",2172,"St. George Defense"
"5849","FALSE",39,"mate","white","grundlesniffer",1370,"tomo1997",1500,"Philidor Defense"
"5850","FALSE",65,"draw","draw","tomo1997",1500,"grundlesniffer",1370,"King's Pawn Game"
"5851","FALSE",70,"draw","draw","tomo1997",1500,"grundlesniffer",1370,"King's Pawn Game"
"5852","FALSE",91,"mate","white","grundlesniffer",1370,"tomo1997",1500,"Elephant Gambit"
"5853","FALSE",72,"draw","draw","grundlesniffer",1370,"tomo1997",1500,"King's Pawn Game"
"5854","FALSE",96,"mate","black","tomo1997",1500,"grundlesniffer",1370,"King's Pawn Game"
"5855","FALSE",88,"mate","black","tomo1997",1500,"grundlesniffer",1370,"Scandinavian Defense"
"5856","FALSE",49,"mate","white","grundlesniffer",1370,"tomo1997",1500,"Englund Gambit Declined"
"5858","FALSE",44,"mate","black","tomo1997",1500,"grundlesniffer",1370,"Alekhine Defense"
"5859","FALSE",75,"mate","white","grundlesniffer",1370,"tomo1997",1500,"King's Pawn Game"
"5860","FALSE",44,"mate","black","tomo1997",1500,"grundlesniffer",1370,"English Opening"
"5861","FALSE",50,"draw","draw","grundlesniffer",1370,"tomo1997",1500,"King's Pawn Game"
"5897","FALSE",51,"resign","white","robotec",1278,"darrell300",1058,"Nimzowitsch Defense"
"5906","TRUE",22,"resign","black","darrell300",1144,"meroxa",1601,"Philidor Defense"
"5907","TRUE",27,"resign","white","urizk",2066,"darrell300",1145,"Bird Opening"
"5932","TRUE",56,"mate","black","wisdomfromthelord",1392,"jackydawg",1501,"Portuguese Opening"
"5933","TRUE",106,"outoftime","black","jackydawg",1525,"wisdomfromthelord",1370,"Scandinavian Defense"
"5934","TRUE",49,"mate","white","wisdomfromthelord",1346,"jackydawg",1552,"Latvian Gambit"
"5975","TRUE",51,"resign","white","boberarena",2162,"chippy",1278,"Sicilian Defense"
"5976","TRUE",30,"mate","black","chippy",1281,"cv1a",1684,"Elephant Gambit"
"5982","TRUE",45,"resign","black","chippy",1257,"cv1a",1658,"Elephant Gambit"
"6006","TRUE",30,"resign","black","urst",1471,"chessmolester",1702,"Englund Gambit"
"6007","TRUE",70,"outoftime","black","chessmolester",1725,"urst",1451,"King's Pawn Game"
"6008","TRUE",61,"outoftime","white","urst",1431,"chessmolester",1750,"Englund Gambit Complex Declined"
"6025","FALSE",24,"draw","draw","hayati563",1500,"destroyer4",1243,"French Defense"
"6026","FALSE",54,"mate","black","destroyer4",1243,"hayati563",1500,"Horwitz Defense"
"6027","FALSE",25,"mate","white","hayati563",1500,"destroyer4",1243,"Indian Game"
"6028","TRUE",43,"resign","white","meroxa",1805,"destroyer4",1273,"Philidor Defense"
"6029","TRUE",38,"resign","black","destroyer4",1277,"meroxa",1803,"Horwitz Defense"
"6030","TRUE",113,"mate","white","meroxa",1800,"destroyer4",1282,"Philidor Defense"
"6031","TRUE",36,"mate","black","destroyer4",1287,"meroxa",1798,"Center Game"
"6034","TRUE",33,"mate","white","meroxa",1511,"destroyer4",1309,"King's Pawn Game"
"6037","FALSE",26,"resign","black","justindong",1500,"kastorcito",1500,"Sicilian Defense"
"6038","FALSE",28,"outoftime","black","justindong",1500,"kastorcito",1500,"Sicilian Defense"
"6039","FALSE",27,"outoftime","white","kastorcito",1500,"justindong",1500,"Scandinavian Defense"
"6040","FALSE",45,"resign","white","kastorcito",1500,"justindong",1500,"Ruy Lopez"
"6042","FALSE",42,"resign","black","justindong",1500,"zugaddict",2016,"Pirc Defense"
"6044","FALSE",30,"resign","white","titlekiller",2473,"justindong",1500,"Scandinavian Defense"
"6064","TRUE",78,"mate","black","nash300",1263,"carlosestr",1664,"Queen's Pawn Game"
"6065","TRUE",69,"mate","white","carlosestr",1662,"nash300",1265,"Russian Game"
"6072","TRUE",69,"mate","white","alex28195",1409,"nash300",1289,"Ruy Lopez"
"6073","TRUE",55,"resign","black","nash300",1299,"alex28195",1400,"Queen's Pawn Game"
"6116","TRUE",61,"resign","white","simple-player",1728,"carson_wells",1441,"English Opening"
"6117","TRUE",62,"mate","black","carson_wells",1448,"simple-player",1705,"Caro-Kann Defense"
"6118","TRUE",154,"resign","white","simple-player",1676,"carson_wells",1457,"Zukertort Opening"
"6119","TRUE",120,"mate","black","carson_wells",1468,"simple-player",1633,"Caro-Kann Defense"
"6120","TRUE",188,"mate","black","carson_wells",1478,"fistiko",1668,"Caro-Kann Defense"
"6121","TRUE",117,"draw","draw","carson_wells",1467,"fistiko",1686,"Zukertort Opening"
"6122","TRUE",28,"mate","black","fistiko",1710,"carson_wells",1431,"Van Geet Opening"
"6123","TRUE",26,"mate","black","carson_wells",1424,"fistiko",1708,"Mieses Opening"
"6124","TRUE",40,"resign","black","fistiko",1734,"carson_wells",1384,"Sicilian Defense"
"6125","TRUE",65,"resign","black","carson_wells",1390,"fistiko",1730,"Hungarian Opening"
"6126","TRUE",111,"draw","draw","fistiko",1742,"carson_wells",1372,"Polish Opening"
"6127","TRUE",44,"mate","black","carson_wells",1377,"fistiko",1738,"Indian Game"
"6128","TRUE",63,"outoftime","white","fistiko",1734,"carson_wells",1383,"Scandinavian Defense"
"6129","TRUE",89,"resign","white","fistiko",1690,"carson_wells",1371,"English Opening"
"6130","TRUE",51,"resign","black","carson_wells",1380,"fistiko",1654,"Queen's Pawn Game"
"6131","TRUE",89,"draw","draw","fistiko",1759,"carson_wells",1364,"Queen's Gambit Accepted"
"6132","FALSE",55,"resign","black","carson_wells",1364,"triskorg",1738,"King's Pawn Game"
"6133","FALSE",47,"mate","white","triskorg",1738,"carson_wells",1364,"Queen's Gambit Refused"
"6134","FALSE",37,"resign","black","carson_wells",1364,"triskorg",1738,"Sicilian Defense"
"6135","FALSE",65,"mate","white","triskorg",1738,"carson_wells",1364,"Queen's Gambit"
"6136","FALSE",98,"outoftime","black","carson_wells",1364,"triskorg",1738,"Caro-Kann Defense"
"6245","TRUE",92,"resign","black","eyeangel2",2182,"berder",2184,"Semi-Slav Defense"
"6246","TRUE",54,"resign","black","klemi",1952,"berder",2179,"Semi-Slav Defense"
"6247","TRUE",54,"resign","black","klemi",1957,"berder",2174,"Queen's Gambit Declined"
"6252","FALSE",54,"resign","black","lance5500",2493,"saitama_opm",1914,"Blumenfeld Countergambit Accepted"
"6255","TRUE",168,"mate","black","saitama_opm",1885,"megamind20765",2107,"Ruy Lopez"
"6259","TRUE",51,"resign","white","saitama_opm",1776,"zeljko54",1888,"French Defense"
"6260","TRUE",82,"resign","black","zeljko54",1903,"saitama_opm",1744,"Queen's Gambit Declined"
"6262","TRUE",16,"resign","white","saitama_opm",1689,"livia_dq1",1690,"Philidor Defense"
"6263","TRUE",48,"resign","black","livia_dq1",1701,"saitama_opm",1662,"French Defense"
"6264","TRUE",23,"mate","white","saitama_opm",1629,"livia_dq1",1713,"Philidor Defense"
"6265","TRUE",36,"resign","black","livia_dq1",1727,"saitama_opm",1590,"Danish Gambit"
"6270","TRUE",151,"mate","white","megamind20765",1788,"saitama_opm",1473,"Horwitz Defense"
"6271","TRUE",39,"resign","black","saitama_opm",1487,"megamind20765",1729,"Italian Game"
"6272","FALSE",60,"resign","white","stopwarplaychess",1288,"saitama_opm",1487,"Nimzowitsch Defense"
"6273","FALSE",60,"resign","black","saitama_opm",1487,"stopwarplaychess",1288,"King's Pawn Game"
"6277","TRUE",82,"mate","black","sarthakmanna",1776,"saitama_opm",1383,"Caro-Kann Defense"
"6293","TRUE",124,"draw","draw","lilbigjay",1020,"lightfoot",1228,"Grob Opening"
"6297","TRUE",39,"mate","white","lightfoot",1226,"lilbigjay",1112,"King's Pawn"
"6298","FALSE",40,"mate","black","lilbigjay",1112,"lightfoot",1239,"Bird Opening"
"6300","TRUE",38,"mate","black","lilbigjay",1269,"lightfoot",1219,"Zukertort Opening"
"6324","TRUE",41,"resign","white","adatene",1617,"slava010976",1343,"Philidor Defense"
"6339","TRUE",24,"resign","white","adatene",1621,"alex_anaua",1738,"Sicilian Defense"
"6342","TRUE",66,"resign","black","adatene",1634,"kerilka",1619,"Scotch Game"
"6345","FALSE",71,"resign","white","elgranmaestro",2006,"easydoor",1906,"Philidor Defense"
"6346","TRUE",62,"mate","black","easydoor",1906,"elgranmaestro",2006,"French Defense"
"6347","TRUE",53,"resign","white","elgranmaestro",1931,"easydoor",1915,"Ruy Lopez"
"6348","TRUE",37,"resign","black","easydoor",1927,"elgranmaestro",1797,"Queen's Gambit Refused"
"6365","TRUE",104,"mate","black","skchess",1722,"hannibal66",1592,"Indian Game"
"6366","TRUE",30,"resign","black","hannibal66",1612,"skchess",1714,"King's Gambit Accepted"
"6367","TRUE",51,"mate","white","skchess",1705,"hannibal66",1635,"Sicilian Defense"
"6383","TRUE",61,"outoftime","white","asianindahouse",1472,"tarbainternationnal",1450,"Sicilian Defense"
"6384","TRUE",57,"mate","white","tarbainternationnal",1438,"asianindahouse",1484,"Four Knights Game"
"6385","TRUE",40,"resign","black","asianindahouse",1497,"tarbainternationnal",1426,"Philidor Defense"
"6398","TRUE",100,"mate","black","dpoty",1608,"ebram",1511,"Mieses Opening"
"6400","TRUE",53,"outoftime","white","dpoty",1580,"ebram",1520,"Nimzo-Larsen Attack"
"6401","TRUE",64,"outoftime","black","ebram",1530,"dpoty",1568,"St. George Defense"
"6407","TRUE",30,"mate","black","fjsr",1517,"dpoty",1519,"Sicilian Defense"
"6409","TRUE",52,"resign","black","icecreamdealer",1746,"dpoty",1479,"Pirc Defense"
"6427","TRUE",96,"draw","draw","dpoty",1511,"slava010976",1363,"Bird Opening"
"6429","TRUE",73,"resign","white","dpoty",1480,"fjsr",1389,"King's Knight Opening"
"6430","TRUE",49,"resign","black","fjsr",1397,"dpoty",1459,"Ruy Lopez"
"6431","TRUE",152,"resign","black","dpoty",1491,"fjsr",1383,"Three Knights Opening"
"6462","TRUE",65,"resign","white","ahmedgomez",1445,"mahmoud_safyan",1649,"King's Knight Opening"
"6463","TRUE",25,"mate","white","ahmedgomez",1445,"mahmoud_safyan",1649,"Bishop's Opening"
"6464","TRUE",141,"mate","white","ahmedgomez",1445,"mahmoud_safyan",1649,"King's Pawn Game"
"6465","TRUE",93,"resign","white","ahmedgomez",1445,"mahmoud_safyan",1649,"King's Pawn Game"
"6466","FALSE",48,"mate","black","ahmedgomez",1445,"mahmoud_safyan",1649,"Englund Gambit"
"6467","FALSE",30,"mate","black","ahmedgomez",1445,"mahmoud_safyan",1649,"Four Knights Game"
"6468","FALSE",40,"resign","black","ahmedgomez",1445,"mahmoud_safyan",1649,"Lion Defense"
"6469","TRUE",52,"resign","black","mahmoud_safyan",1649,"ahmedgomez",1445,"Caro-Kann Defense"
"6470","TRUE",27,"mate","white","mahmoud_safyan",1649,"ahmedgomez",1445,"Scotch Game"
"6471","TRUE",121,"resign","black","mahmoud_safyan",1649,"ahmedgomez",1445,"Nimzowitsch Defense"
"6472","FALSE",28,"resign","black","ahmedgomez",1445,"mahmoud_safyan",1649,"Vienna Game"
"6473","TRUE",91,"mate","white","mahmoud_safyan",1649,"ahmedgomez",1445,"Danish Gambit Accepted"
"6474","TRUE",105,"resign","black","ahmedgomez",1445,"mahmoud_safyan",1649,"Giuoco Piano"
"6475","TRUE",60,"resign","black","mahmoud_safyan",1649,"ahmedgomez",1445,"King's Knight Opening"
"6476","FALSE",123,"resign","white","mahmoud_safyan",1649,"ahmedgomez",1445,"Danish Gambit Accepted"
"6477","TRUE",80,"mate","black","ahmedgomez",1450,"mahmoud_safyan",1649,"Nimzowitsch Defense"
"6483","TRUE",95,"mate","white","mahmoud_safyan",1649,"ahmedgomez",1447,"Modern Defense"
"6495","TRUE",42,"mate","black","ahmedgomez",1455,"mahmoud_safyan",1569,"Ruy Lopez"
"6497","TRUE",86,"mate","black","mahmoud_safyan",1564,"ahmedgomez",1437,"Center Game"
"6498","TRUE",80,"draw","draw","ahmedgomez",1432,"mahmoud_safyan",1568,"Three Knights Opening"
"6499","TRUE",31,"mate","white","mahmoud_safyan",1560,"ahmedgomez",1440,"Nimzowitsch Defense"
"6500","TRUE",48,"mate","black","ahmedgomez",1449,"mahmoud_safyan",1551,"Four Knights Game"
"6502","TRUE",67,"resign","white","mahmoud_safyan",1542,"ahmedgomez",1469,"Nimzowitsch Defense"
"6506","FALSE",30,"resign","white","ak6664",1586,"a55s72",1452,"French Defense"
"6508","TRUE",182,"resign","black","ak6664",1500,"a55s72",1500,"Van't Kruijs Opening"
"6509","FALSE",149,"draw","draw","a55s72",1500,"ak6664",1500,"Rat Defense"
"6512","TRUE",49,"resign","white","mehmetali_t",1528,"snupi",1517,"Scotch Game"
